index,TP,FN,FP,TN,y_pred_proba,top_5_features
27871,1,0,0,0,0.9946810044836271,"['feature_0', 'feature_1', 'feature_5', 'feature_4', 'feature_49']"
74299,0,0,0,1,0.10272110870836082,"['feature_47', 'feature_46', 'feature_12', 'feature_13', 'feature_48']"
98845,1,0,0,0,0.6642276368536981,"['feature_12', 'feature_13', 'feature_49', 'feature_48', 'feature_7']"
70186,0,0,0,1,0.13702028042819733,"['feature_40', 'feature_41', 'feature_48', 'feature_49', 'feature_5']"
86372,0,0,0,1,0.12163339569205488,"['feature_41', 'feature_40', 'feature_48', 'feature_49', 'feature_27']"
14569,0,0,0,1,0.10469234326612355,"['feature_4', 'feature_5', 'feature_46', 'feature_47', 'feature_41']"
65549,1,0,0,0,0.8241311251788823,"['feature_41', 'feature_40', 'feature_47', 'feature_46', 'feature_48']"
20208,0,0,0,1,0.10320412422532305,"['feature_26', 'feature_27', 'feature_47', 'feature_46', 'feature_41']"
84000,1,0,0,0,0.7314270289108918,"['feature_49', 'feature_48', 'feature_7', 'feature_6', 'feature_46']"
53460,0,0,1,0,0.5345694659297099,"['feature_46', 'feature_47', 'feature_4', 'feature_5', 'feature_7']"
84015,1,0,0,0,0.9528935846582314,"['feature_46', 'feature_47', 'feature_27', 'feature_26', 'feature_4']"
39863,1,0,0,0,0.9448087019688569,"['feature_46', 'feature_47', 'feature_12', 'feature_13', 'feature_37']"
46788,1,0,0,0,0.5687335092818769,"['feature_13', 'feature_12', 'feature_48', 'feature_49', 'feature_6']"
17635,0,0,0,1,0.17286371076547344,"['feature_41', 'feature_40', 'feature_46', 'feature_47', 'feature_34']"
66769,0,0,1,0,0.8233851669028259,"['feature_13', 'feature_12', 'feature_26', 'feature_27', 'feature_40']"
68413,0,1,0,0,0.49826132279487645,"['feature_49', 'feature_48', 'feature_47', 'feature_46', 'feature_40']"
28416,0,0,0,1,0.17223128719347106,"['feature_40', 'feature_41', 'feature_34', 'feature_35', 'feature_37']"
19736,0,0,0,1,0.21030094544056033,"['feature_47', 'feature_46', 'feature_6', 'feature_7', 'feature_40']"
79776,0,0,0,1,0.06235270199644407,"['feature_47', 'feature_46', 'feature_12', 'feature_13', 'feature_37']"
74371,0,0,0,1,0.34936096686579665,"['feature_13', 'feature_12', 'feature_48', 'feature_49', 'feature_47']"
22950,0,0,1,0,0.6448064644946973,"['feature_40', 'feature_41', 'feature_47', 'feature_46', 'feature_0']"
50689,0,0,1,0,0.5990088494039433,"['feature_46', 'feature_47', 'feature_40', 'feature_41', 'feature_1']"
59068,0,1,0,0,0.3863651232132664,"['feature_0', 'feature_1', 'feature_47', 'feature_46', 'feature_22']"
46949,1,0,0,0,0.8193464208868868,"['feature_49', 'feature_48', 'feature_47', 'feature_46', 'feature_4']"
63222,0,1,0,0,0.3734098326571108,"['feature_13', 'feature_12', 'feature_0', 'feature_1', 'feature_41']"
13702,0,0,0,1,0.19205331046094892,"['feature_7', 'feature_6', 'feature_0', 'feature_1', 'feature_49']"
89404,0,0,1,0,0.5919692117558634,"['feature_46', 'feature_47', 'feature_40', 'feature_41', 'feature_5']"
53914,1,0,0,0,0.83455178668744,"['feature_48', 'feature_49', 'feature_7', 'feature_6', 'feature_46']"
7104,1,0,0,0,0.8513766549350215,"['feature_5', 'feature_4', 'feature_12', 'feature_13', 'feature_47']"
32939,0,0,0,1,0.0966138599354399,"['feature_5', 'feature_4', 'feature_13', 'feature_12', 'feature_1']"
6131,1,0,0,0,0.6200709730017109,"['feature_48', 'feature_49', 'feature_27', 'feature_26', 'feature_13']"
15393,1,0,0,0,0.9310625258397539,"['feature_0', 'feature_1', 'feature_48', 'feature_49', 'feature_34']"
93774,1,0,0,0,0.7251615066773189,"['feature_36', 'feature_37', 'feature_0', 'feature_1', 'feature_26']"
99011,1,0,0,0,0.9664715922435761,"['feature_49', 'feature_48', 'feature_5', 'feature_4', 'feature_41']"
66878,0,0,0,1,0.47662543690935516,"['feature_48', 'feature_49', 'feature_27', 'feature_26', 'feature_35']"
55697,0,0,0,1,0.0409403997347786,"['feature_46', 'feature_47', 'feature_12', 'feature_13', 'feature_1']"
49580,0,0,1,0,0.6899304850495961,"['feature_41', 'feature_40', 'feature_46', 'feature_47', 'feature_36']"
21950,1,0,0,0,0.9654206509043242,"['feature_49', 'feature_48', 'feature_12', 'feature_13', 'feature_46']"
68986,0,0,1,0,0.6288943200877598,"['feature_49', 'feature_48', 'feature_46', 'feature_47', 'feature_12']"
14579,0,0,1,0,0.5813090822261366,"['feature_49', 'feature_48', 'feature_13', 'feature_12', 'feature_37']"
94131,1,0,0,0,0.8457999027008697,"['feature_40', 'feature_41', 'feature_12', 'feature_13', 'feature_48']"
651,1,0,0,0,0.5772804448973833,"['feature_46', 'feature_47', 'feature_0', 'feature_1', 'feature_40']"
42375,0,0,1,0,0.5101282802982785,"['feature_48', 'feature_49', 'feature_46', 'feature_47', 'feature_13']"
35834,0,0,1,0,0.8523898409562952,"['feature_49', 'feature_48', 'feature_27', 'feature_26', 'feature_46']"
46742,0,0,0,1,0.10236437332671561,"['feature_40', 'feature_41', 'feature_47', 'feature_46', 'feature_7']"
72185,0,0,0,1,0.3971045996627789,"['feature_4', 'feature_5', 'feature_48', 'feature_49', 'feature_27']"
39634,0,0,0,1,0.44151788701902905,"['feature_5', 'feature_4', 'feature_27', 'feature_26', 'feature_1']"
60255,1,0,0,0,0.5226073694828104,"['feature_0', 'feature_1', 'feature_40', 'feature_41', 'feature_35']"
93706,0,1,0,0,0.2832187760805311,"['feature_40', 'feature_41', 'feature_12', 'feature_13', 'feature_26']"
75830,0,1,0,0,0.32521601195167477,"['feature_40', 'feature_41', 'feature_36', 'feature_37', 'feature_6']"
25752,1,0,0,0,0.6350459620489057,"['feature_12', 'feature_13', 'feature_41', 'feature_40', 'feature_47']"
44004,1,0,0,0,0.889204717675442,"['feature_49', 'feature_48', 'feature_46', 'feature_47', 'feature_1']"
52308,0,0,0,1,0.0746628656409466,"['feature_12', 'feature_13', 'feature_46', 'feature_47', 'feature_49']"
57224,0,0,0,1,0.42914306315681783,"['feature_41', 'feature_40', 'feature_47', 'feature_46', 'feature_49']"
59561,0,0,0,1,0.3934399414508222,"['feature_48', 'feature_49', 'feature_27', 'feature_26', 'feature_22']"
49450,1,0,0,0,0.9787108928488447,"['feature_41', 'feature_40', 'feature_0', 'feature_1', 'feature_27']"
16223,1,0,0,0,0.8402256183636458,"['feature_40', 'feature_41', 'feature_6', 'feature_7', 'feature_49']"
84160,1,0,0,0,0.7205641608462082,"['feature_6', 'feature_7', 'feature_5', 'feature_4', 'feature_23']"
31134,0,0,1,0,0.7323721245987096,"['feature_48', 'feature_49', 'feature_1', 'feature_0', 'feature_37']"
53392,0,0,0,1,0.19994350873839128,"['feature_1', 'feature_0', 'feature_48', 'feature_49', 'feature_27']"
20947,0,0,0,1,0.03979658423733697,"['feature_47', 'feature_46', 'feature_0', 'feature_1', 'feature_12']"
42038,1,0,0,0,0.8185211382265699,"['feature_12', 'feature_13', 'feature_46', 'feature_47', 'feature_37']"
89770,0,0,0,1,0.012649383746067378,"['feature_26', 'feature_27', 'feature_1', 'feature_0', 'feature_48']"
47326,0,0,0,1,0.28422365689196905,"['feature_27', 'feature_26', 'feature_47', 'feature_46', 'feature_41']"
79196,1,0,0,0,0.6032865000550414,"['feature_49', 'feature_48', 'feature_12', 'feature_13', 'feature_1']"
242,1,0,0,0,0.9188220688282986,"['feature_49', 'feature_48', 'feature_26', 'feature_27', 'feature_40']"
63806,0,1,0,0,0.12547602763458887,"['feature_41', 'feature_40', 'feature_4', 'feature_5', 'feature_7']"
60741,0,0,0,1,0.22599658746475754,"['feature_40', 'feature_41', 'feature_1', 'feature_0', 'feature_27']"
86608,0,1,0,0,0.10632037597123636,"['feature_49', 'feature_48', 'feature_46', 'feature_47', 'feature_12']"
70086,1,0,0,0,0.9194898152208216,"['feature_26', 'feature_27', 'feature_13', 'feature_12', 'feature_47']"
72357,1,0,0,0,0.8853918755293353,"['feature_49', 'feature_48', 'feature_46', 'feature_47', 'feature_12']"
78483,0,0,0,1,0.4530944419471063,"['feature_12', 'feature_13', 'feature_40', 'feature_41', 'feature_48']"
1681,0,1,0,0,0.43894818559228094,"['feature_40', 'feature_41', 'feature_12', 'feature_13', 'feature_4']"
45144,0,1,0,0,0.3945732450845031,"['feature_47', 'feature_46', 'feature_0', 'feature_1', 'feature_41']"
67747,0,0,0,1,0.014307994747358586,"['feature_46', 'feature_47', 'feature_48', 'feature_49', 'feature_12']"
29823,0,0,0,1,0.3322797339416144,"['feature_49', 'feature_48', 'feature_47', 'feature_46', 'feature_27']"
21096,0,1,0,0,0.4829171005773777,"['feature_49', 'feature_48', 'feature_27', 'feature_26', 'feature_13']"
82578,0,1,0,0,0.46429958271382343,"['feature_23', 'feature_22', 'feature_47', 'feature_46', 'feature_26']"
62136,0,0,0,1,0.14329333654469034,"['feature_46', 'feature_47', 'feature_12', 'feature_13', 'feature_6']"
20306,0,0,0,1,0.20159655756792144,"['feature_46', 'feature_47', 'feature_27', 'feature_26', 'feature_48']"
52804,0,0,1,0,0.6983727924827519,"['feature_13', 'feature_12', 'feature_40', 'feature_41', 'feature_49']"
90989,0,0,0,1,0.19523718727134035,"['feature_4', 'feature_5', 'feature_36', 'feature_37', 'feature_26']"
3509,1,0,0,0,0.6555384789894523,"['feature_13', 'feature_12', 'feature_27', 'feature_26', 'feature_36']"
61925,1,0,0,0,0.9305935263598014,"['feature_41', 'feature_40', 'feature_49', 'feature_48', 'feature_4']"
65948,1,0,0,0,0.8476578046716047,"['feature_49', 'feature_48', 'feature_46', 'feature_47', 'feature_37']"
20612,0,0,0,1,0.10229902762157121,"['feature_26', 'feature_27', 'feature_13', 'feature_12', 'feature_46']"
14049,0,0,1,0,0.5635422700453064,"['feature_41', 'feature_40', 'feature_37', 'feature_36', 'feature_1']"
2144,0,0,0,1,0.31449264294892754,"['feature_49', 'feature_48', 'feature_1', 'feature_0', 'feature_4']"
43126,0,0,0,1,0.04247453585891974,"['feature_41', 'feature_40', 'feature_26', 'feature_27', 'feature_48']"
99400,1,0,0,0,0.5732477014016747,"['feature_12', 'feature_13', 'feature_27', 'feature_26', 'feature_7']"
99169,1,0,0,0,0.8512571707314557,"['feature_41', 'feature_40', 'feature_48', 'feature_49', 'feature_6']"
7409,1,0,0,0,0.9905714918471238,"['feature_4', 'feature_5', 'feature_27', 'feature_26', 'feature_48']"
86688,0,0,1,0,0.7113887336529583,"['feature_49', 'feature_48', 'feature_41', 'feature_40', 'feature_4']"
30142,1,0,0,0,0.6620628058221902,"['feature_27', 'feature_26', 'feature_41', 'feature_40', 'feature_47']"
43836,1,0,0,0,0.9240181291638117,"['feature_7', 'feature_6', 'feature_0', 'feature_1', 'feature_47']"
70630,0,0,1,0,0.5128645255493909,"['feature_0', 'feature_1', 'feature_48', 'feature_49', 'feature_12']"
83514,0,0,0,1,0.13916713792885058,"['feature_49', 'feature_48', 'feature_4', 'feature_5', 'feature_40']"
56948,1,0,0,0,0.9663189140696963,"['feature_48', 'feature_49', 'feature_12', 'feature_13', 'feature_0']"
28576,0,1,0,0,0.3536559689561189,"['feature_7', 'feature_6', 'feature_0', 'feature_1', 'feature_36']"
33101,1,0,0,0,0.8785284588357869,"['feature_40', 'feature_41', 'feature_49', 'feature_48', 'feature_22']"
1088,1,0,0,0,0.6532148288038314,"['feature_47', 'feature_46', 'feature_40', 'feature_41', 'feature_4']"
46044,1,0,0,0,0.743826428155737,"['feature_41', 'feature_40', 'feature_13', 'feature_12', 'feature_0']"
20381,1,0,0,0,0.8067109329070395,"['feature_12', 'feature_13', 'feature_26', 'feature_27', 'feature_0']"
51506,0,0,1,0,0.7029436268545438,"['feature_13', 'feature_12', 'feature_36', 'feature_37', 'feature_0']"
54804,0,1,0,0,0.30874447665769333,"['feature_49', 'feature_48', 'feature_5', 'feature_4', 'feature_40']"
62839,0,0,0,1,0.21239580830365545,"['feature_26', 'feature_27', 'feature_49', 'feature_48', 'feature_5']"
35660,0,0,0,1,0.2376032873231981,"['feature_48', 'feature_49', 'feature_40', 'feature_41', 'feature_6']"
34241,1,0,0,0,0.6947175979949869,"['feature_12', 'feature_13', 'feature_48', 'feature_49', 'feature_37']"
7889,0,0,0,1,0.11496214826517771,"['feature_40', 'feature_41', 'feature_12', 'feature_13', 'feature_49']"
96536,0,0,0,1,0.23774933221263292,"['feature_46', 'feature_47', 'feature_40', 'feature_41', 'feature_12']"
42511,0,0,0,1,0.033288835833072544,"['feature_46', 'feature_47', 'feature_26', 'feature_27', 'feature_36']"
43207,0,0,0,1,0.30694971756919887,"['feature_13', 'feature_12', 'feature_23', 'feature_22', 'feature_41']"
56423,0,1,0,0,0.3576805815619506,"['feature_46', 'feature_47', 'feature_48', 'feature_49', 'feature_41']"
92177,0,0,0,1,0.02759400038121223,"['feature_12', 'feature_13', 'feature_46', 'feature_47', 'feature_7']"
97519,0,1,0,0,0.409191287066912,"['feature_48', 'feature_49', 'feature_41', 'feature_40', 'feature_46']"
57118,1,0,0,0,0.9750414829490183,"['feature_49', 'feature_48', 'feature_46', 'feature_47', 'feature_4']"
22758,1,0,0,0,0.9815015148674364,"['feature_49', 'feature_48', 'feature_6', 'feature_7', 'feature_0']"
68219,0,0,0,1,0.3163552830485683,"['feature_40', 'feature_41', 'feature_0', 'feature_1', 'feature_26']"
56540,0,0,1,0,0.698085414418886,"['feature_49', 'feature_48', 'feature_5', 'feature_4', 'feature_46']"
79294,0,0,0,1,0.05563958044637075,"['feature_40', 'feature_41', 'feature_46', 'feature_47', 'feature_22']"
42506,0,1,0,0,0.2347395780226247,"['feature_13', 'feature_12', 'feature_1', 'feature_0', 'feature_46']"
21835,0,1,0,0,0.4674464800087442,"['feature_13', 'feature_12', 'feature_1', 'feature_0', 'feature_27']"
96562,1,0,0,0,0.701448626005141,"['feature_27', 'feature_26', 'feature_41', 'feature_40', 'feature_47']"
58843,0,0,1,0,0.5841078164163594,"['feature_47', 'feature_46', 'feature_40', 'feature_41', 'feature_7']"
65916,1,0,0,0,0.8075680707005232,"['feature_0', 'feature_1', 'feature_4', 'feature_5', 'feature_27']"
94369,1,0,0,0,0.6400303489856464,"['feature_46', 'feature_47', 'feature_0', 'feature_1', 'feature_13']"
3522,0,0,0,1,0.012912447960094133,"['feature_49', 'feature_48', 'feature_41', 'feature_40', 'feature_13']"
78835,0,0,0,1,0.3912325728142866,"['feature_46', 'feature_47', 'feature_41', 'feature_40', 'feature_13']"
36284,0,0,0,1,0.1258431235617744,"['feature_27', 'feature_26', 'feature_46', 'feature_47', 'feature_40']"
59472,0,0,1,0,0.5902409094497627,"['feature_27', 'feature_26', 'feature_41', 'feature_40', 'feature_12']"
69699,1,0,0,0,0.6749030980266709,"['feature_48', 'feature_49', 'feature_12', 'feature_13', 'feature_1']"
90721,0,0,0,1,0.0705235220761413,"['feature_40', 'feature_41', 'feature_13', 'feature_12', 'feature_7']"
3186,1,0,0,0,0.5187293019386223,"['feature_48', 'feature_49', 'feature_46', 'feature_47', 'feature_26']"
54,0,0,0,1,0.47966099683754654,"['feature_12', 'feature_13', 'feature_0', 'feature_1', 'feature_49']"
30081,1,0,0,0,0.9360080959415565,"['feature_5', 'feature_4', 'feature_40', 'feature_41', 'feature_0']"
30717,1,0,0,0,0.6129961372698746,"['feature_26', 'feature_27', 'feature_7', 'feature_6', 'feature_1']"
69049,0,0,0,1,0.07231694926526552,"['feature_47', 'feature_46', 'feature_41', 'feature_40', 'feature_5']"
77723,1,0,0,0,0.7807847837978391,"['feature_41', 'feature_40', 'feature_49', 'feature_48', 'feature_35']"
91485,0,0,0,1,0.08411521539618033,"['feature_0', 'feature_1', 'feature_36', 'feature_37', 'feature_46']"
71506,0,0,0,1,0.2828374856385888,"['feature_4', 'feature_5', 'feature_49', 'feature_48', 'feature_12']"
70470,1,0,0,0,0.7237281560584156,"['feature_40', 'feature_41', 'feature_12', 'feature_13', 'feature_26']"
21088,0,0,0,1,0.1366844952556905,"['feature_41', 'feature_40', 'feature_6', 'feature_7', 'feature_1']"
19698,1,0,0,0,0.7195865523806967,"['feature_47', 'feature_46', 'feature_37', 'feature_36', 'feature_41']"
22962,0,1,0,0,0.2698655264067756,"['feature_7', 'feature_6', 'feature_12', 'feature_13', 'feature_23']"
87569,0,0,1,0,0.6298718869631253,"['feature_41', 'feature_40', 'feature_27', 'feature_26', 'feature_0']"
44232,0,0,0,1,0.14997299628041366,"['feature_26', 'feature_27', 'feature_40', 'feature_41', 'feature_36']"
45668,0,0,1,0,0.5182904877170018,"['feature_48', 'feature_49', 'feature_12', 'feature_13', 'feature_41']"
60697,1,0,0,0,0.6857093834492964,"['feature_40', 'feature_41', 'feature_4', 'feature_5', 'feature_48']"
20019,1,0,0,0,0.6788319830158636,"['feature_13', 'feature_12', 'feature_1', 'feature_0', 'feature_35']"
795,1,0,0,0,0.8014039220856909,"['feature_1', 'feature_0', 'feature_40', 'feature_41', 'feature_13']"
110,1,0,0,0,0.8470501793457171,"['feature_41', 'feature_40', 'feature_0', 'feature_1', 'feature_46']"
32560,1,0,0,0,0.662892518659789,"['feature_48', 'feature_49', 'feature_0', 'feature_1', 'feature_4']"
33162,1,0,0,0,0.8441529010096335,"['feature_40', 'feature_41', 'feature_46', 'feature_47', 'feature_48']"
75262,0,0,0,1,0.03763368464991277,"['feature_13', 'feature_12', 'feature_47', 'feature_46', 'feature_49']"
20756,0,1,0,0,0.14173258726716362,"['feature_4', 'feature_5', 'feature_47', 'feature_46', 'feature_6']"
2193,1,0,0,0,0.5774058502605678,"['feature_49', 'feature_48', 'feature_46', 'feature_47', 'feature_40']"
8849,0,0,1,0,0.5001961062431436,"['feature_49', 'feature_48', 'feature_46', 'feature_47', 'feature_26']"
87862,0,0,1,0,0.6856113461564726,"['feature_12', 'feature_13', 'feature_40', 'feature_41', 'feature_1']"
45614,1,0,0,0,0.8907696240186589,"['feature_6', 'feature_7', 'feature_13', 'feature_12', 'feature_46']"
90860,0,0,0,1,0.2671223573107542,"['feature_4', 'feature_5', 'feature_27', 'feature_26', 'feature_36']"
51565,0,0,0,1,0.037057093384142016,"['feature_48', 'feature_49', 'feature_41', 'feature_40', 'feature_27']"
55586,0,0,0,1,0.2981406796106043,"['feature_12', 'feature_13', 'feature_26', 'feature_27', 'feature_36']"
91060,0,0,0,1,0.21604195922675998,"['feature_47', 'feature_46', 'feature_13', 'feature_12', 'feature_1']"
58628,0,0,0,1,0.0881208404926371,"['feature_46', 'feature_47', 'feature_0', 'feature_1', 'feature_12']"
41981,0,1,0,0,0.4541553815754525,"['feature_4', 'feature_5', 'feature_34', 'feature_35', 'feature_46']"
48079,0,0,1,0,0.6492382659218293,"['feature_46', 'feature_47', 'feature_7', 'feature_6', 'feature_4']"
88289,1,0,0,0,0.9732767088911664,"['feature_48', 'feature_49', 'feature_27', 'feature_26', 'feature_0']"
39145,1,0,0,0,0.9383938582778768,"['feature_41', 'feature_40', 'feature_5', 'feature_4', 'feature_26']"
60925,0,0,0,1,0.37476279314519445,"['feature_47', 'feature_46', 'feature_36', 'feature_37', 'feature_4']"
49610,0,0,0,1,0.05657530506826895,"['feature_5', 'feature_4', 'feature_1', 'feature_0', 'feature_13']"
81292,0,0,0,1,0.2771534452519844,"['feature_41', 'feature_40', 'feature_49', 'feature_48', 'feature_46']"
91705,1,0,0,0,0.627507262876372,"['feature_41', 'feature_40', 'feature_36', 'feature_37', 'feature_0']"
92945,1,0,0,0,0.794239795435843,"['feature_48', 'feature_49', 'feature_12', 'feature_13', 'feature_46']"
37513,0,1,0,0,0.48813216539745835,"['feature_4', 'feature_5', 'feature_47', 'feature_46', 'feature_13']"
28996,0,0,1,0,0.5081914590714347,"['feature_40', 'feature_41', 'feature_27', 'feature_26', 'feature_0']"
88693,1,0,0,0,0.94867507559625,"['feature_48', 'feature_49', 'feature_12', 'feature_13', 'feature_46']"
94222,1,0,0,0,0.9510807084736118,"['feature_47', 'feature_46', 'feature_13', 'feature_12', 'feature_34']"
58881,0,0,1,0,0.5161611371160043,"['feature_26', 'feature_27', 'feature_49', 'feature_48', 'feature_46']"
59662,0,0,0,1,0.12083733659612107,"['feature_26', 'feature_27', 'feature_49', 'feature_48', 'feature_1']"
49097,0,1,0,0,0.3629575587524222,"['feature_37', 'feature_36', 'feature_47', 'feature_46', 'feature_13']"
13375,1,0,0,0,0.5859846749715026,"['feature_48', 'feature_49', 'feature_12', 'feature_13', 'feature_0']"
41062,1,0,0,0,0.8562953685687359,"['feature_46', 'feature_47', 'feature_13', 'feature_12', 'feature_41']"
18213,0,0,1,0,0.5276577502069533,"['feature_40', 'feature_41', 'feature_0', 'feature_1', 'feature_26']"
74204,1,0,0,0,0.5111466039767841,"['feature_4', 'feature_5', 'feature_6', 'feature_7', 'feature_49']"
30551,0,0,1,0,0.753279494344399,"['feature_49', 'feature_48', 'feature_26', 'feature_27', 'feature_13']"
93408,0,0,1,0,0.6314656079025895,"['feature_27', 'feature_26', 'feature_1', 'feature_0', 'feature_40']"
48399,0,0,0,1,0.3262234945147341,"['feature_13', 'feature_12', 'feature_27', 'feature_26', 'feature_46']"
42862,1,0,0,0,0.536400839957921,"['feature_12', 'feature_13', 'feature_49', 'feature_48', 'feature_47']"
45075,0,0,0,1,0.12245708974346385,"['feature_40', 'feature_41', 'feature_26', 'feature_27', 'feature_0']"
22762,1,0,0,0,0.8384137353039206,"['feature_40', 'feature_41', 'feature_26', 'feature_27', 'feature_1']"
23688,0,0,0,1,0.35350151020377013,"['feature_0', 'feature_1', 'feature_6', 'feature_7', 'feature_36']"
96201,1,0,0,0,0.9721959203880525,"['feature_1', 'feature_0', 'feature_5', 'feature_4', 'feature_22']"
75626,0,0,0,1,0.22736519486913778,"['feature_13', 'feature_12', 'feature_0', 'feature_1', 'feature_48']"
72363,1,0,0,0,0.939302669913116,"['feature_48', 'feature_49', 'feature_40', 'feature_41', 'feature_1']"
98051,1,0,0,0,0.8362194323461826,"['feature_12', 'feature_13', 'feature_46', 'feature_47', 'feature_26']"
8768,0,0,1,0,0.5667498319492734,"['feature_26', 'feature_27', 'feature_41', 'feature_40', 'feature_6']"
34774,0,0,0,1,0.05567656190094172,"['feature_12', 'feature_13', 'feature_40', 'feature_41', 'feature_27']"
20582,0,0,0,1,0.216054422323194,"['feature_41', 'feature_40', 'feature_26', 'feature_27', 'feature_49']"
55488,0,0,0,1,0.2302022661062352,"['feature_40', 'feature_41', 'feature_46', 'feature_47', 'feature_49']"
41507,0,1,0,0,0.35715687448494743,"['feature_4', 'feature_5', 'feature_36', 'feature_37', 'feature_1']"
47270,1,0,0,0,0.5962310353709364,"['feature_0', 'feature_1', 'feature_27', 'feature_26', 'feature_41']"
90869,0,1,0,0,0.3921718778791195,"['feature_47', 'feature_46', 'feature_40', 'feature_41', 'feature_23']"
46494,0,0,0,1,0.05210198018689779,"['feature_49', 'feature_48', 'feature_12', 'feature_13', 'feature_47']"
23288,1,0,0,0,0.9833538230671143,"['feature_7', 'feature_6', 'feature_5', 'feature_4', 'feature_40']"
40050,0,0,1,0,0.5461658337769638,"['feature_40', 'feature_41', 'feature_6', 'feature_7', 'feature_47']"
71970,0,0,0,1,0.32104572618515514,"['feature_6', 'feature_7', 'feature_13', 'feature_12', 'feature_48']"
12983,0,0,0,1,0.03969287790157893,"['feature_40', 'feature_41', 'feature_13', 'feature_12', 'feature_27']"
33671,0,1,0,0,0.40247864842492037,"['feature_47', 'feature_46', 'feature_49', 'feature_48', 'feature_27']"
36115,1,0,0,0,0.5709589197276955,"['feature_1', 'feature_0', 'feature_4', 'feature_5', 'feature_46']"
69948,0,0,0,1,0.2123514935836534,"['feature_41', 'feature_40', 'feature_13', 'feature_12', 'feature_0']"
29263,0,1,0,0,0.3004872265673985,"['feature_40', 'feature_41', 'feature_5', 'feature_4', 'feature_48']"
14967,0,0,0,1,0.11762188301810532,"['feature_48', 'feature_49', 'feature_12', 'feature_13', 'feature_40']"
14109,0,0,0,1,0.4218993672876662,"['feature_48', 'feature_49', 'feature_46', 'feature_47', 'feature_0']"
89568,1,0,0,0,0.6346290952056454,"['feature_26', 'feature_27', 'feature_6', 'feature_7', 'feature_34']"
89508,1,0,0,0,0.7327026862500562,"['feature_49', 'feature_48', 'feature_46', 'feature_47', 'feature_40']"
5011,0,1,0,0,0.4564066758131216,"['feature_12', 'feature_13', 'feature_48', 'feature_49', 'feature_40']"
63833,1,0,0,0,0.921866751860301,"['feature_12', 'feature_13', 'feature_46', 'feature_47', 'feature_7']"
62903,1,0,0,0,0.8647165950138929,"['feature_49', 'feature_48', 'feature_47', 'feature_46', 'feature_26']"
34910,1,0,0,0,0.6580847476448943,"['feature_40', 'feature_41', 'feature_48', 'feature_49', 'feature_1']"
61294,1,0,0,0,0.7635793606744395,"['feature_49', 'feature_48', 'feature_0', 'feature_1', 'feature_47']"
97319,0,1,0,0,0.2421680266799698,"['feature_40', 'feature_41', 'feature_27', 'feature_26', 'feature_37']"
17009,1,0,0,0,0.7738638151441605,"['feature_12', 'feature_13', 'feature_46', 'feature_47', 'feature_36']"
8713,1,0,0,0,0.5552453856055494,"['feature_48', 'feature_49', 'feature_41', 'feature_40', 'feature_36']"
55091,1,0,0,0,0.8029965879612367,"['feature_47', 'feature_46', 'feature_1', 'feature_0', 'feature_40']"
40157,1,0,0,0,0.9913814581361726,"['feature_4', 'feature_5', 'feature_46', 'feature_47', 'feature_13']"
23608,1,0,0,0,0.8916174913863756,"['feature_48', 'feature_49', 'feature_41', 'feature_40', 'feature_27']"
71345,0,0,1,0,0.7275472515701932,"['feature_40', 'feature_41', 'feature_26', 'feature_27', 'feature_1']"
90607,1,0,0,0,0.9897148268794208,"['feature_48', 'feature_49', 'feature_47', 'feature_46', 'feature_36']"
79024,0,1,0,0,0.16373030746685494,"['feature_12', 'feature_13', 'feature_47', 'feature_46', 'feature_0']"
71614,0,1,0,0,0.46945096732771074,"['feature_0', 'feature_1', 'feature_48', 'feature_49', 'feature_26']"
45637,0,0,0,1,0.40775465381955434,"['feature_46', 'feature_47', 'feature_5', 'feature_4', 'feature_41']"
37314,0,0,0,1,0.2960778444447936,"['feature_12', 'feature_13', 'feature_41', 'feature_40', 'feature_49']"
8304,0,0,0,1,0.09241384367891804,"['feature_27', 'feature_26', 'feature_5', 'feature_4', 'feature_34']"
52765,0,0,0,1,0.4617746389457497,"['feature_49', 'feature_48', 'feature_12', 'feature_13', 'feature_4']"
84747,0,0,0,1,0.02454137559490954,"['feature_0', 'feature_1', 'feature_6', 'feature_7', 'feature_23']"
18178,1,0,0,0,0.8239875405580405,"['feature_41', 'feature_40', 'feature_46', 'feature_47', 'feature_48']"
57664,0,0,0,1,0.4181632485905687,"['feature_12', 'feature_13', 'feature_36', 'feature_37', 'feature_46']"
82213,1,0,0,0,0.7453348088527203,"['feature_48', 'feature_49', 'feature_1', 'feature_0', 'feature_36']"
20959,1,0,0,0,0.9336459941496287,"['feature_26', 'feature_27', 'feature_12', 'feature_13', 'feature_6']"
45757,1,0,0,0,0.5552355303117806,"['feature_4', 'feature_5', 'feature_46', 'feature_47', 'feature_48']"
26337,0,0,0,1,0.13233651007757039,"['feature_13', 'feature_12', 'feature_41', 'feature_40', 'feature_48']"
75411,1,0,0,0,0.6854810720791273,"['feature_12', 'feature_13', 'feature_47', 'feature_46', 'feature_23']"
28156,0,0,0,1,0.10489179692713359,"['feature_48', 'feature_49', 'feature_1', 'feature_0', 'feature_37']"
97015,0,0,0,1,0.16463421293886876,"['feature_41', 'feature_40', 'feature_12', 'feature_13', 'feature_27']"
52556,0,0,0,1,0.41867431635934554,"['feature_47', 'feature_46', 'feature_12', 'feature_13', 'feature_7']"
